company_name,count,selected_datetime,polygon
lyft,124,2019-08-05 09:00:09,"POLYGON ((-86.78615214511004 36.15208414829094, -86.76822785488997 36.15208414829094, -86.76822785488997 36.16655585170906, -86.78615214511004 36.16655585170906, -86.78615214511004 36.15208414829094))"
spin,100,2019-08-05 09:00:09,"POLYGON ((-86.78615214511004 36.15208414829094, -86.76822785488997 36.15208414829094, -86.76822785488997 36.16655585170906, -86.78615214511004 36.16655585170906, -86.78615214511004 36.15208414829094))"
uber,85,2019-08-05 09:00:09,"POLYGON ((-86.78615214511004 36.15208414829094, -86.76822785488997 36.15208414829094, -86.76822785488997 36.16655585170906, -86.78615214511004 36.16655585170906, -86.78615214511004 36.15208414829094))"
bird,350,2019-08-05 10:00:08,"POLYGON ((-86.78712729600535 36.15340414829095, -86.76920270399465 36.15340414829095, -86.76920270399465 36.16787585170906, -86.78712729600535 36.16787585170906, -86.78712729600535 36.15340414829095))"
lime,94,2019-08-05 10:00:08,"POLYGON ((-86.78712729600535 36.15340414829095, -86.76920270399465 36.15340414829095, -86.76920270399465 36.16787585170906, -86.78712729600535 36.16787585170906, -86.78712729600535 36.15340414829095))"
lyft,135,2019-08-05 10:00:08,"POLYGON ((-86.78712729600535 36.15340414829095, -86.76920270399465 36.15340414829095, -86.76920270399465 36.16787585170906, -86.78712729600535 36.16787585170906, -86.78712729600535 36.15340414829095))"
spin,96,2019-08-05 10:00:08,"POLYGON ((-86.78712729600535 36.15340414829095, -86.76920270399465 36.15340414829095, -86.76920270399465 36.16787585170906, -86.78712729600535 36.16787585170906, -86.78712729600535 36.15340414829095))"
uber,82,2019-08-05 10:00:08,"POLYGON ((-86.78712729600535 36.15340414829095, -86.76920270399465 36.15340414829095, -86.76920270399465 36.16787585170906, -86.78712729600535 36.16787585170906, -86.78712729600535 36.15340414829095))"
bird,310,2019-08-05 10:00:08,"POLYGON ((-86.78366140660586 36.15221874842754, -86.76573708561315 36.15221874842754, -86.76573708561315 36.16669045184567, -86.78366140660586 36.16669045184567, -86.78366140660586 36.15221874842754))"
lime,76,2019-08-05 10:00:08,"POLYGON ((-86.78366140660586 36.15221874842754, -86.76573708561315 36.15221874842754, -86.76573708561315 36.16669045184567, -86.78366140660586 36.16669045184567, -86.78366140660586 36.15221874842754))"
lyft,133,2019-08-05 10:00:08,"POLYGON ((-86.78366140660586 36.15221874842754, -86.76573708561315 36.15221874842754, -86.76573708561315 36.16669045184567, -86.78366140660586 36.16669045184567, -86.78366140660586 36.15221874842754))"
spin,95,2019-08-05 10:00:08,"POLYGON ((-86.78366140660586 36.15221874842754, -86.76573708561315 36.15221874842754, -86.76573708561315 36.16669045184567, -86.78366140660586 36.16669045184567, -86.78366140660586 36.15221874842754))"
uber,78,2019-08-05 10:00:08,"POLYGON ((-86.78366140660586 36.15221874842754, -86.76573708561315 36.15221874842754, -86.76573708561315 36.16669045184567, -86.78366140660586 36.16669045184567, -86.78366140660586 36.15221874842754))"
bird,303,2019-08-05 10:00:08,"POLYGON ((-86.78286635808105 36.15394714829095, -86.76494164191895 36.15394714829095, -86.76494164191895 36.16841885170907, -86.78286635808105 36.16841885170907, -86.78286635808105 36.15394714829095))"
lime,78,2019-08-05 10:00:08,"POLYGON ((-86.78286635808105 36.15394714829095, -86.76494164191895 36.15394714829095, -86.76494164191895 36.16841885170907, -86.78286635808105 36.16841885170907, -86.78286635808105 36.15394714829095))"
lyft,133,2019-08-05 10:00:08,"POLYGON ((-86.78286635808105 36.15394714829095, -86.76494164191895 36.15394714829095, -86.76494164191895 36.16841885170907, -86.78286635808105 36.16841885170907, -86.78286635808105 36.15394714829095))"
spin,94,2019-08-05 10:00:08,"POLYGON ((-86.78286635808105 36.15394714829095, -86.76494164191895 36.15394714829095, -86.76494164191895 36.16841885170907, -86.78286635808105 36.16841885170907, -86.78286635808105 36.15394714829095))"
uber,75,2019-08-05 10:00:08,"POLYGON ((-86.78286635808105 36.15394714829095, -86.76494164191895 36.15394714829095, -86.76494164191895 36.16841885170907, -86.78286635808105 36.16841885170907, -86.78286635808105 36.15394714829095))"
bird,340,2019-08-05 11:00:09,"POLYGON ((-86.78553791712012 36.15059714776494, -86.76761396684829 36.15059714776494, -86.76761396684829 36.16506885118306, -86.78553791712012 36.16506885118306, -86.78553791712012 36.15059714776494))"
lime,71,2019-08-05 11:00:09,"POLYGON ((-86.78553791712012 36.15059714776494, -86.76761396684829 36.15059714776494, -86.76761396684829 36.16506885118306, -86.78553791712012 36.16506885118306, -86.78553791712012 36.15059714776494))"
lyft,127,2019-08-05 11:00:09,"POLYGON ((-86.78553791712012 36.15059714776494, -86.76761396684829 36.15059714776494, -86.76761396684829 36.16506885118306, -86.78553791712012 36.16506885118306, -86.78553791712012 36.15059714776494))"
spin,108,2019-08-05 11:00:09,"POLYGON ((-86.78553791712012 36.15059714776494, -86.76761396684829 36.15059714776494, -86.76761396684829 36.16506885118306, -86.78553791712012 36.16506885118306, -86.78553791712012 36.15059714776494))"
uber,83,2019-08-05 11:00:09,"POLYGON ((-86.78553791712012 36.15059714776494, -86.76761396684829 36.15059714776494, -86.76761396684829 36.16506885118306, -86.78553791712012 36.16506885118306, -86.78553791712012 36.15059714776494))"
bird,349,2019-08-05 11:00:09,"POLYGON ((-86.78629331864049 36.15360214829094, -86.7683686813595 36.15360214829094, -86.7683686813595 36.16807385170906, -86.78629331864049 36.16807385170906, -86.78629331864049 36.15360214829094))"
lime,88,2019-08-05 11:00:09,"POLYGON ((-86.78629331864049 36.15360214829094, -86.7683686813595 36.15360214829094, -86.7683686813595 36.16807385170906, -86.78629331864049 36.16807385170906, -86.78629331864049 36.15360214829094))"
lyft,148,2019-08-05 11:00:09,"POLYGON ((-86.78629331864049 36.15360214829094, -86.7683686813595 36.15360214829094, -86.7683686813595 36.16807385170906, -86.78629331864049 36.16807385170906, -86.78629331864049 36.15360214829094))"
spin,96,2019-08-05 11:00:09,"POLYGON ((-86.78629331864049 36.15360214829094, -86.7683686813595 36.15360214829094, -86.7683686813595 36.16807385170906, -86.78629331864049 36.16807385170906, -86.78629331864049 36.15360214829094))"
uber,83,2019-08-05 11:00:09,"POLYGON ((-86.78629331864049 36.15360214829094, -86.7683686813595 36.15360214829094, -86.7683686813595 36.16807385170906, -86.78629331864049 36.16807385170906, -86.78629331864049 36.15360214829094))"
bird,302,2019-08-05 11:00:09,"POLYGON ((-86.78177824799215 36.15298414829094, -86.76385375200788 36.15298414829094, -86.76385375200788 36.16745585170906, -86.78177824799215 36.16745585170906, -86.78177824799215 36.15298414829094))"
lime,76,2019-08-05 11:00:09,"POLYGON ((-86.78177824799215 36.15298414829094, -86.76385375200788 36.15298414829094, -86.76385375200788 36.16745585170906, -86.78177824799215 36.16745585170906, -86.78177824799215 36.15298414829094))"
lyft,124,2019-08-05 11:00:09,"POLYGON ((-86.78177824799215 36.15298414829094, -86.76385375200788 36.15298414829094, -86.76385375200788 36.16745585170906, -86.78177824799215 36.16745585170906, -86.78177824799215 36.15298414829094))"
spin,89,2019-08-05 11:00:09,"POLYGON ((-86.78177824799215 36.15298414829094, -86.76385375200788 36.15298414829094, -86.76385375200788 36.16745585170906, -86.78177824799215 36.16745585170906, -86.78177824799215 36.15298414829094))"
uber,71,2019-08-05 11:00:09,"POLYGON ((-86.78177824799215 36.15298414829094, -86.76385375200788 36.15298414829094, -86.76385375200788 36.16745585170906, -86.78177824799215 36.16745585170906, -86.78177824799215 36.15298414829094))"
bird,311,2019-08-05 11:00:09,"POLYGON ((-86.78363745056893 36.15475614829094, -86.76571254943109 36.15475614829094, -86.76571254943109 36.16922785170906, -86.78363745056893 36.16922785170906, -86.78363745056893 36.15475614829094))"
lime,83,2019-08-05 11:00:09,"POLYGON ((-86.78363745056893 36.15475614829094, -86.76571254943109 36.15475614829094, -86.76571254943109 36.16922785170906, -86.78363745056893 36.16922785170906, -86.78363745056893 36.15475614829094))"
lyft,149,2019-08-05 11:00:09,"POLYGON ((-86.78363745056893 36.15475614829094, -86.76571254943109 36.15475614829094, -86.76571254943109 36.16922785170906, -86.78363745056893 36.16922785170906, -86.78363745056893 36.15475614829094))"
spin,95,2019-08-05 11:00:09,"POLYGON ((-86.78363745056893 36.15475614829094, -86.76571254943109 36.15475614829094, -86.76571254943109 36.16922785170906, -86.78363745056893 36.16922785170906, -86.78363745056893 36.15475614829094))"
uber,74,2019-08-05 11:00:09,"POLYGON ((-86.78363745056893 36.15475614829094, -86.76571254943109 36.15475614829094, -86.76571254943109 36.16922785170906, -86.78363745056893 36.16922785170906, -86.78363745056893 36.15475614829094))"
bird,307,2019-08-05 11:00:09,"POLYGON ((-86.78233232995815 36.15370114829094, -86.76440767004185 36.15370114829094, -86.76440767004185 36.16817285170907, -86.78233232995815 36.16817285170907, -86.78233232995815 36.15370114829094))"
lime,76,2019-08-05 11:00:09,"POLYGON ((-86.78233232995815 36.15370114829094, -86.76440767004185 36.15370114829094, -86.76440767004185 36.16817285170907, -86.78233232995815 36.16817285170907, -86.78233232995815 36.15370114829094))"
lyft,135,2019-08-05 11:00:09,"POLYGON ((-86.78233232995815 36.15370114829094, -86.76440767004185 36.15370114829094, -86.76440767004185 36.16817285170907, -86.78233232995815 36.16817285170907, -86.78233232995815 36.15370114829094))"
spin,93,2019-08-05 11:00:09,"POLYGON ((-86.78233232995815 36.15370114829094, -86.76440767004185 36.15370114829094, -86.76440767004185 36.16817285170907, -86.78233232995815 36.16817285170907, -86.78233232995815 36.15370114829094))"
uber,71,2019-08-05 11:00:09,"POLYGON ((-86.78233232995815 36.15370114829094, -86.76440767004185 36.15370114829094, -86.76440767004185 36.16817285170907, -86.78233232995815 36.16817285170907, -86.78233232995815 36.15370114829094))"
bird,314,2019-08-05 11:00:09,"POLYGON ((-86.78461146234453 36.15485914829095, -86.76668653765547 36.15485914829095, -86.76668653765547 36.16933085170907, -86.78461146234453 36.16933085170907, -86.78461146234453 36.15485914829095))"
lime,83,2019-08-05 11:00:09,"POLYGON ((-86.78461146234453 36.15485914829095, -86.76668653765547 36.15485914829095, -86.76668653765547 36.16933085170907, -86.78461146234453 36.16933085170907, -86.78461146234453 36.15485914829095))"
lyft,149,2019-08-05 11:00:09,"POLYGON ((-86.78461146234453 36.15485914829095, -86.76668653765547 36.15485914829095, -86.76668653765547 36.16933085170907, -86.78461146234453 36.16933085170907, -86.78461146234453 36.15485914829095))"
spin,96,2019-08-05 11:00:09,"POLYGON ((-86.78461146234453 36.15485914829095, -86.76668653765547 36.15485914829095, -86.76668653765547 36.16933085170907, -86.78461146234453 36.16933085170907, -86.78461146234453 36.15485914829095))"
uber,74,2019-08-05 11:00:09,"POLYGON ((-86.78461146234453 36.15485914829095, -86.76668653765547 36.15485914829095, -86.76668653765547 36.16933085170907, -86.78461146234453 36.16933085170907, -86.78461146234453 36.15485914829095))"
bird,332,2019-08-05 12:00:08,"POLYGON ((-86.78551438643294 36.15419514829095, -86.76758961356707 36.15419514829095, -86.76758961356707 36.16866685170906, -86.78551438643294 36.16866685170906, -86.78551438643294 36.15419514829095))"
lime,84,2019-08-05 12:00:08,"POLYGON ((-86.78551438643294 36.15419514829095, -86.76758961356707 36.15419514829095, -86.76758961356707 36.16866685170906, -86.78551438643294 36.16866685170906, -86.78551438643294 36.15419514829095))"
lyft,140,2019-08-05 12:00:08,"POLYGON ((-86.78551438643294 36.15419514829095, -86.76758961356707 36.15419514829095, -86.76758961356707 36.16866685170906, -86.78551438643294 36.16866685170906, -86.78551438643294 36.15419514829095))"
spin,101,2019-08-05 12:00:08,"POLYGON ((-86.78551438643294 36.15419514829095, -86.76758961356707 36.15419514829095, -86.76758961356707 36.16866685170906, -86.78551438643294 36.16866685170906, -86.78551438643294 36.15419514829095))"
uber,79,2019-08-05 12:00:08,"POLYGON ((-86.78551438643294 36.15419514829095, -86.76758961356707 36.15419514829095, -86.76758961356707 36.16866685170906, -86.78551438643294 36.16866685170906, -86.78551438643294 36.15419514829095))"
bird,322,2019-08-05 12:00:08,"POLYGON ((-86.78416244005095 36.15466414829095, -86.76623755994905 36.15466414829095, -86.76623755994905 36.16913585170906, -86.78416244005095 36.16913585170906, -86.78416244005095 36.15466414829095))"
lime,82,2019-08-05 12:00:08,"POLYGON ((-86.78416244005095 36.15466414829095, -86.76623755994905 36.15466414829095, -86.76623755994905 36.16913585170906, -86.78416244005095 36.16913585170906, -86.78416244005095 36.15466414829095))"
lyft,137,2019-08-05 12:00:08,"POLYGON ((-86.78416244005095 36.15466414829095, -86.76623755994905 36.15466414829095, -86.76623755994905 36.16913585170906, -86.78416244005095 36.16913585170906, -86.78416244005095 36.15466414829095))"
spin,101,2019-08-05 12:00:08,"POLYGON ((-86.78416244005095 36.15466414829095, -86.76623755994905 36.15466414829095, -86.76623755994905 36.16913585170906, -86.78416244005095 36.16913585170906, -86.78416244005095 36.15466414829095))"
uber,74,2019-08-05 12:00:08,"POLYGON ((-86.78416244005095 36.15466414829095, -86.76623755994905 36.15466414829095, -86.76623755994905 36.16913585170906, -86.78416244005095 36.16913585170906, -86.78416244005095 36.15466414829095))"
bird,309,2019-08-05 12:00:08,"POLYGON ((-86.78168519609326 36.15253014829094, -86.76376080390673 36.15253014829094, -86.76376080390673 36.16700185170906, -86.78168519609326 36.16700185170906, -86.78168519609326 36.15253014829094))"
lime,68,2019-08-05 12:00:08,"POLYGON ((-86.78168519609326 36.15253014829094, -86.76376080390673 36.15253014829094, -86.76376080390673 36.16700185170906, -86.78168519609326 36.16700185170906, -86.78168519609326 36.15253014829094))"
lyft,107,2019-08-05 12:00:08,"POLYGON ((-86.78168519609326 36.15253014829094, -86.76376080390673 36.15253014829094, -86.76376080390673 36.16700185170906, -86.78168519609326 36.16700185170906, -86.78168519609326 36.15253014829094))"
spin,93,2019-08-05 12:00:08,"POLYGON ((-86.78168519609326 36.15253014829094, -86.76376080390673 36.15253014829094, -86.76376080390673 36.16700185170906, -86.78168519609326 36.16700185170906, -86.78168519609326 36.15253014829094))"
uber,71,2019-08-05 12:00:08,"POLYGON ((-86.78168519609326 36.15253014829094, -86.76376080390673 36.15253014829094, -86.76376080390673 36.16700185170906, -86.78168519609326 36.16700185170906, -86.78168519609326 36.15253014829094))"
bird,313,2019-08-05 13:00:08,"POLYGON ((-86.78380919026328 36.15247914829095, -86.7658848097367 36.15247914829095, -86.7658848097367 36.16695085170907, -86.78380919026328 36.16695085170907, -86.78380919026328 36.15247914829095))"
lime,77,2019-08-05 13:00:08,"POLYGON ((-86.78380919026328 36.15247914829095, -86.7658848097367 36.15247914829095, -86.7658848097367 36.16695085170907, -86.78380919026328 36.16695085170907, -86.78380919026328 36.15247914829095))"
lyft,147,2019-08-05 13:00:08,"POLYGON ((-86.78380919026328 36.15247914829095, -86.7658848097367 36.15247914829095, -86.7658848097367 36.16695085170907, -86.78380919026328 36.16695085170907, -86.78380919026328 36.15247914829095))"
spin,100,2019-08-05 13:00:08,"POLYGON ((-86.78380919026328 36.15247914829095, -86.7658848097367 36.15247914829095, -86.7658848097367 36.16695085170907, -86.78380919026328 36.16695085170907, -86.78380919026328 36.15247914829095))"
uber,75,2019-08-05 13:00:08,"POLYGON ((-86.78380919026328 36.15247914829095, -86.7658848097367 36.15247914829095, -86.7658848097367 36.16695085170907, -86.78380919026328 36.16695085170907, -86.78380919026328 36.15247914829095))"
bird,314,2019-08-05 13:00:08,"POLYGON ((-86.78388214968248 36.15212414829094, -86.76595785031752 36.15212414829094, -86.76595785031752 36.16659585170905, -86.78388214968248 36.16659585170905, -86.78388214968248 36.15212414829094))"
lime,77,2019-08-05 13:00:08,"POLYGON ((-86.78388214968248 36.15212414829094, -86.76595785031752 36.15212414829094, -86.76595785031752 36.16659585170905, -86.78388214968248 36.16659585170905, -86.78388214968248 36.15212414829094))"
lyft,145,2019-08-05 13:00:08,"POLYGON ((-86.78388214968248 36.15212414829094, -86.76595785031752 36.15212414829094, -86.76595785031752 36.16659585170905, -86.78388214968248 36.16659585170905, -86.78388214968248 36.15212414829094))"
spin,101,2019-08-05 13:00:08,"POLYGON ((-86.78388214968248 36.15212414829094, -86.76595785031752 36.15212414829094, -86.76595785031752 36.16659585170905, -86.78388214968248 36.16659585170905, -86.78388214968248 36.15212414829094))"
